"k","alpha0","alpha1","beta1"
12458,0.093701583222497,0.447955477199398,0.397048413474003
12459,0.0936972046668779,0.448101873125066,0.396960484046367
12460,0.0936592829023539,0.44799792892363,0.396902181013206
12461,0.0936604309778958,0.447966871040815,0.397030130680564
12462,0.0935885475668925,0.447995114244403,0.397333227191621
12463,0.0935092806172388,0.448017051359598,0.39734198996479
12464,0.0936038285392772,0.447723165252912,0.397486041627305
12465,0.0936736777928033,0.447839867600432,0.397507405980646
12466,0.0937011604125301,0.44807539524309,0.397525626572872
12467,0.0937609558674751,0.448148625481491,0.397797274761508
12468,0.0937743877170796,0.448137646816863,0.398077042521699
12469,0.0936291465133857,0.448534896140915,0.398136484219335
12470,0.0936385344940648,0.448628898967804,0.398140166923278
12471,0.0936914550038127,0.448495712504352,0.398347702688115
12472,0.0938037324350855,0.448545252771274,0.398384086735076
12473,0.0937832948828916,0.448212233957653,0.398494986054528
12474,0.0937849097435299,0.448809480016905,0.398920709125522
12475,0.0937954711552016,0.44879704423137,0.398875854791035
12476,0.093747153157795,0.44876508077473,0.398987421423877
12477,0.093787748424766,0.448549904775708,0.398895797565805
12478,0.0938014328645433,0.449649214798686,0.399111290116378
12479,0.0939903829253906,0.449580275154442,0.39914883151686
12480,0.0939862105954497,0.449523591939276,0.399090865656172
12481,0.0939662244282666,0.44884229206361,0.399030998481571
12482,0.0940206193461404,0.448934823544722,0.398827978749693
12483,0.094080567144615,0.448325025835458,0.398300667502511
12484,0.0940961052816408,0.448353116853383,0.398290983470772
12485,0.0940646359403571,0.44850744144556,0.398600139416641
12486,0.0940499775317537,0.44850457731058,0.39888443803799
12487,0.0940621548969126,0.448458499621668,0.398562707590947
12488,0.0939507054076378,0.448546352488786,0.398487986833879
12489,0.093918797751439,0.448530512681333,0.398545103751497
12490,0.0939041748211369,0.449135525131643,0.398335205160283
12491,0.0937697554865067,0.449279771761895,0.398377421214838
12492,0.0937826391667652,0.449350863904649,0.39839308661132
12493,0.0936828612236939,0.449200923752417,0.398429122180241
12494,0.0937506449963244,0.449962317319852,0.398556115513035
12495,0.0939122927064872,0.449943055108982,0.398391895435893
12496,0.0938859385693539,0.450486781188441,0.398268360557844
12497,0.0938274965519804,0.450623817258902,0.397898229831932
12498,0.0938503926062397,0.450290468444707,0.397904162053587
12499,0.0938384341498956,0.450251473877369,0.397413371686528
12500,0.0938334684180045,0.450475271877377,0.397575078445679
12501,0.0939360809940044,0.450765174540219,0.397740261831185
12502,0.0938952907013009,0.450878893215172,0.397649686358146
12503,0.0939536987086727,0.450996381664867,0.397689495433134
12504,0.0939891379540042,0.451003105162565,0.397798704577096
12505,0.0940341716964507,0.451140101284891,0.39779404839294
12506,0.0941094683309515,0.451433603502727,0.397967383516493
12507,0.0940856925828016,0.451561035076265,0.397928871119578
12508,0.0942329333976729,0.451643481854274,0.398423449497357
12509,0.0943241845546018,0.452233851084355,0.398343608904255
12510,0.0943192008726019,0.45225343949465,0.39841233167694
12511,0.0941882092131861,0.452325805013982,0.398441158971715
12512,0.0940394779694181,0.452599688339623,0.398468511352273
12513,0.094061271182677,0.452441460245907,0.398435817316279
12514,0.0941443824996226,0.452873478866814,0.398285589307631
12515,0.0941829420488785,0.452960006226517,0.397955576881203
12516,0.0942988652139715,0.452951209506501,0.398016035723884
12517,0.0943726069939826,0.452710082894189,0.397776172221138
12518,0.0943794768890903,0.452819205778402,0.398388852976255
12519,0.0943672670123119,0.452813120552628,0.398406283703605
12520,0.0943883722564928,0.452712035333241,0.398199232151643
12521,0.0944556287865665,0.452949227307228,0.398145692688927
12522,0.0944619854872,0.453526439161649,0.398267084870332
12523,0.0944469221939561,0.453260886244886,0.398334292413102
12524,0.0944941333609589,0.452417682597628,0.39818923133101
12525,0.094506315674368,0.452455729961924,0.398441914276181
12526,0.0944720843628564,0.451613703461077,0.398427487714162
12527,0.0944788247291886,0.451633645911295,0.398471565308413
12528,0.0944193315017644,0.451967498643775,0.398368396692126
12529,0.094424814201265,0.451713253880709,0.398199263015547
12530,0.0944332033406252,0.451768147516724,0.398133076906917
12531,0.0944616904484678,0.451674257393005,0.398221414103753
12532,0.0944601553066076,0.451699920305744,0.398313197550367
12533,0.0944426677518835,0.45198110572735,0.398401705430934
12534,0.0942955531009028,0.451782080032046,0.398224006176353
12535,0.0942334857463575,0.452045555381817,0.398359529314125
12536,0.0942696774970166,0.452543549330193,0.398427721682523
12537,0.094254574847468,0.453114659117902,0.398450492330754
12538,0.0941756441004885,0.452695425301389,0.39847607263292
12539,0.0941993716909817,0.452719123062015,0.398879460406352
12540,0.0941758713080239,0.45307917527527,0.39887942300353
12541,0.094230825155224,0.4521944705506,0.39886308999401
12542,0.0942624622970182,0.451975892033174,0.39896520132078
12543,0.0942619751874377,0.451708372797605,0.398953879017735
12544,0.0941703678662065,0.452004212640487,0.398995580131189
12545,0.0941771350312664,0.452010468750599,0.398972689806058
12546,0.0942267824987436,0.451637618246425,0.39896411819275
12547,0.0942793488541876,0.451546763861206,0.399323893222898
12548,0.0942759727077935,0.45153641046849,0.39913583898061
12549,0.0942554241906858,0.452252187351649,0.398946194588684
12550,0.0942631391737284,0.452005210138466,0.399109455098769
12551,0.0942304875772296,0.451827995267314,0.39898461158864
12552,0.0943249875734976,0.451922792001138,0.39899893291731
12553,0.0943446141440043,0.451364200455634,0.398447560120673
12554,0.0942919015316393,0.45149008516001,0.398416618808966
12555,0.0942963564977856,0.451399907686491,0.398581951346616
12556,0.0942390940823278,0.45158170668468,0.397989567986895
12557,0.0942370244147974,0.451620554323141,0.398175645126185
12558,0.0942341846715848,0.451497170735971,0.398256784205145
12559,0.0942520588951379,0.45143191715519,0.398306767319957
12560,0.0942284674155455,0.451524895273961,0.398532313473295
12561,0.0942173933819661,0.45157857392638,0.398542307723643
12562,0.0942109318767223,0.451567640499035,0.398679911465587
12563,0.0941978001244731,0.451835217960362,0.398687903082922
12564,0.0939379252556616,0.451820612950853,0.398421912952111
12565,0.0939490721099703,0.451715922277811,0.398472612404653
12566,0.0939456916172123,0.451328210448278,0.398497958422485
12567,0.093940882735502,0.450916448802372,0.398463987588054
12568,0.0941181216837992,0.451284921411375,0.39827718097272
12569,0.0940575405779476,0.450736434333741,0.398007195922739
12570,0.0940146079929597,0.449509270476011,0.398456558066721
12571,0.0940749839470814,0.449662809076835,0.398582410111959
12572,0.0940646242232015,0.449503634770216,0.398158238240135
12573,0.0940111679254321,0.449407427189342,0.398114947970281
12574,0.0939689225848091,0.449390517468593,0.398279257822261
12575,0.0939910937134216,0.449393550530373,0.398099879459343
12576,0.0940647307872204,0.4490393176515,0.398197484215153
12577,0.0941192123286021,0.449000763253953,0.398099218787954
12578,0.0940203689590509,0.448172282770506,0.397955293093251
12579,0.093923491837843,0.446682117159769,0.398057555767689
12580,0.0939688637150483,0.446877391226253,0.398301134474052
12581,0.0939676354427922,0.445818415100376,0.398218403732501
12582,0.0939206082893087,0.445856319722071,0.39825396932183
12583,0.0939464167253121,0.445900700039157,0.398416192098618
12584,0.0939467314513969,0.446055672905877,0.398287171708484
12585,0.0939217759553915,0.445947031262114,0.398301192990023
12586,0.0939291062407287,0.446436051268369,0.398428921984658
12587,0.09393175838414,0.446463688510247,0.398135779713271
12588,0.0939063347499592,0.446499121666845,0.398036415848376
12589,0.0939251614728872,0.446345024443443,0.398015169563915
12590,0.0939221719508208,0.446193576875963,0.39800826020232
12591,0.0938966696283086,0.446137985542307,0.398025444123046
12592,0.093903805719564,0.445641212192826,0.398052728803515
12593,0.0938851968964767,0.44619232731557,0.398020313213627
12594,0.0938472623394189,0.446306494083285,0.398192687145307
12595,0.0939427534039207,0.446433941413417,0.398228563679908
12596,0.0938766869296773,0.446884194063401,0.398601474223043
12597,0.0938336473000888,0.447183714884738,0.398691216874847
12598,0.0938880820541325,0.447353013413686,0.39867275758562
12599,0.0939127791258271,0.44728094111749,0.398919293003477
12600,0.0938954561809485,0.447101738059921,0.399462491423322
12601,0.0939261188759871,0.445594125381919,0.399217330663276
12602,0.0939209810427903,0.445736144578058,0.399207674601894
12603,0.0939105394686858,0.445716167462751,0.398760108392164
12604,0.093855781430556,0.445763978202001,0.398687273560252
12605,0.0939329331679416,0.445415960315287,0.398528163724794
12606,0.0939692012607994,0.445710363918585,0.398313008473821
12607,0.0939850201728956,0.445958964861855,0.39846245741915
12608,0.0939559747195296,0.446025170181418,0.398348422322746
12609,0.0938802168690815,0.445520520085969,0.398380958487524
12610,0.0938493403278484,0.445681274774269,0.398330059584105
12611,0.0938683619025135,0.445913728923265,0.397896959299785
12612,0.0939037054114448,0.446258748778967,0.397885293318425
12613,0.0938393999295516,0.446302132581998,0.397887056186413
12614,0.0938726387655995,0.445939631390216,0.398059772836033
12615,0.0938068093514702,0.446172692435049,0.398111289320879
12616,0.0938593566962406,0.446688858791522,0.398084127821274
12617,0.0938628593395716,0.446842415977695,0.398114219526368
12618,0.0938697095247463,0.446339611848985,0.398413262899773
12619,0.093871089174153,0.446751398395283,0.398748967064971
12620,0.0938766163547743,0.44674912843559,0.398627207731577
12621,0.0938994107865208,0.445481220666075,0.398408480875539
12622,0.0939245534009872,0.446149945186152,0.398395556733101
12623,0.0939002311858201,0.446100423559267,0.398289789815087
12624,0.0938864966232142,0.446161260701444,0.3983095824061
12625,0.0939163214506843,0.446309284868603,0.39822282785346
12626,0.0939016300388147,0.446548680096105,0.398207717887762
12627,0.0941060977119711,0.446751147924082,0.398205157587976
12628,0.094127485399305,0.446789820474966,0.398654868454206
12629,0.0940471510922444,0.446569224027701,0.398268194896338
12630,0.0940201001896153,0.446356141318298,0.398183122045169
12631,0.0940476285337502,0.446356599042147,0.398187088478641
12632,0.0940234645767331,0.446058270689451,0.398169729875284
12633,0.094146877013301,0.446097183928653,0.398028190321849
12634,0.0941033264275756,0.446301305779898,0.397905217867355
12635,0.0940332353629064,0.446300309063569,0.399356541252176
12636,0.094036361461928,0.446329800214828,0.399315738566329
12637,0.0941364069468645,0.446189075428155,0.399222850946084
12638,0.0942629384772337,0.445778755007151,0.39927050306762
12639,0.0942544458902265,0.445797572920529,0.399280630425902
12640,0.0943233991797103,0.445566527494106,0.39924460022795
12641,0.0943615755972679,0.445643365519211,0.399208488173191
12642,0.094353552926012,0.445618112972968,0.399132691000873
12643,0.0944032979716175,0.445495327136029,0.39912185518589
12644,0.094363114145305,0.445296091151192,0.399260939119745
12645,0.0943983785122871,0.445173525021812,0.399262448111279
12646,0.0943929419944061,0.445017121881644,0.399778661972458
12647,0.0943985179562058,0.445047441842759,0.399757144679354
12648,0.0944132071716854,0.445006785229693,0.399555995787146
12649,0.0943997494808304,0.445167362077543,0.399645989706358
12650,0.0943657030680745,0.443805484043268,0.399616077020849
12651,0.0941588510163312,0.444055670309501,0.399565002262415
12652,0.0941888760872891,0.444019035472192,0.399574977824971
12653,0.0942454987175831,0.444471366091792,0.399589191011224
12654,0.0942127205538051,0.444774879547493,0.39908606141217
12655,0.0942504651003823,0.444316207064999,0.399073802555573
12656,0.0942497773177023,0.444804428497879,0.399245452538098
12657,0.0942404327070892,0.444725482723245,0.398958991662737
12658,0.0940956880221011,0.444900191044307,0.398832782742995
12659,0.0941067845319447,0.44488648842601,0.39839467357151
12660,0.0941250078936177,0.444976550902063,0.398409095446501
12661,0.0941553954109799,0.444888642660403,0.398302929269374
12662,0.0941606349471082,0.445096837136225,0.398237361382528
12663,0.094162303872959,0.44467883239846,0.398707590432701
12664,0.0941924684452768,0.444672259714744,0.398609391765313
12665,0.094213653367467,0.445524006117874,0.398615265762488
12666,0.0941639182138364,0.445253452174846,0.398264347918167
12667,0.0941791428176022,0.44500328058253,0.398019067010744
12668,0.0941902993640164,0.444811820542071,0.398030226121152
12669,0.0941941664563038,0.44476322534741,0.398060762059584
12670,0.0941079028134778,0.444819673280616,0.398108238640274
12671,0.0940351732213325,0.444876632381746,0.398118502053263
12672,0.0940295778459699,0.445127570235468,0.397991962701882
12673,0.0940232513819086,0.444933827708575,0.39798369857816
12674,0.0940025559574322,0.445451923394547,0.398084227116323
12675,0.0940042524214416,0.445859173722016,0.398088219319246
12676,0.0940035072332164,0.445543468188803,0.398117319353314
12677,0.0939950369001274,0.445535146173612,0.398290728844248
12678,0.0939373257951909,0.445540292012992,0.398252272863032
12679,0.0938670170571473,0.445548161990142,0.398184370781516
12680,0.0938788873884168,0.44590046716813,0.397903316342363
12681,0.0939957929865011,0.445579527172435,0.39789915634646
12682,0.0939046704561342,0.445584088287602,0.397968499757364
12683,0.0938973512580467,0.445597727583137,0.398228731895358
12684,0.093919074185182,0.445410691229246,0.39814371349326
12685,0.0938944295085375,0.445495610014575,0.398114598293416
12686,0.093876174980685,0.445172810137816,0.398266606412939
12687,0.0939161058250289,0.445180818661173,0.39819425458913
12688,0.0939581357502787,0.445305681370969,0.39832894284507
12689,0.0939507759215031,0.445577916384703,0.398245289861626
12690,0.0939610709219272,0.445198382638301,0.398493211980147
12691,0.0939618395172432,0.445239086013985,0.398498577211229
12692,0.093855283072197,0.445056746016229,0.398534263733596
12693,0.0939261952826076,0.445614973747274,0.398590239881952
12694,0.0940054846022553,0.44536611851197,0.398429340373071
12695,0.0940275024033691,0.445619164068763,0.398245619158986
12696,0.0940197641137077,0.44563110778065,0.398339660526547
12697,0.0940329821913074,0.445646274400096,0.398361017689545
12698,0.0940496140950965,0.444933689222929,0.398539686865876
12699,0.0941069783577416,0.444407402822707,0.398543096005648
